20,2,"SGS","1322488-001",50,"",253.000000,"mg/l",5.000000,"EPA 310.1",12/31/2013,1241,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",51,"",6.000000,"mg/l",5.000000,"D1067",01/08/2014,1100,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",52,"<",5.000000,"mg/l",5.000000,"SM2320-B",12/31/2013,1241,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",53,"",20.000000,"mg/l",1.000000,"EPA 300.0",01/03/2014,1845,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",60,"",211.000000,"mg/l",1.000000,"EPA 300.0",01/03/2014,1845,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",62,"",308.000000,"mg/l",5.000000,"SM2320-B",12/31/2013,1241,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",63,"",495.000000,"mg/l",1.000000,"SM2340-B",01/08/2014,1414,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",68,"",657.000000,"mg/l",30.000000,"SM2540-C",12/30/2013,,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",133,"",10.850000,"meq/l",0.000000,"SM1030E",01/08/2014,1414,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",134,"",10.130000,"meq/l",0.000000,"SM1030E",01/08/2014,1414,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",135,"",1.280000,"PC DIFF",0.000000,"SM1030E",,,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",145,"",0.180000,"mg/l",0.050000,"EPA 200.7",01/07/2014,1308,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","1322488-001",149,"",0.058000,"mg/l",0.002000,"EPA 200.7",01/07/2014,1308,"",12/27/2013,01/09/2014,12/27/2013,0830,0,"VSM",
20,2,"SGS","782132126601",1,"",17.000000,"Deg. C",0.000000,"NONE",,,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",2,"",8.360000,"pH units",0.000000,"NONE",,,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",3,"",7.000000,"mg/l",0.000000,"NONE",,,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",4,"",487.000000,"umhos/cm",0.000000,"NONE",,,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",11,"",130.000000,"GPM",0.000000,"ALL OTHER",,,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",16,"",55.000000,"mg/l",5.000000,"SM2540-D",10/01/2013,1410,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",19,"<",5.000000,"mg/l",5.000000,"EPA 1664A",10/02/2013,0930,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",36,"",73.930000,"mg/l",0.030000,"EPA 200.7",10/01/2013,1342,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",42,"",29.520000,"mg/l",0.010000,"EPA 200.7",10/01/2013,1342,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",43,"<",0.002000,"mg/l",0.002000,"EPA 200.7",10/01/2013,1342,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",45,"",2.260000,"mg/l",0.140000,"EPA 200.7",10/01/2013,1342,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
20,2,"SGS","782132126601",48,"",4.580000,"mg/l",0.090000,"EPA 200.7",10/01/2013,1242,"",09/26/2013,10/04/2013,09/25/2013,1755,0,"V Miller",
